Latitude,Longitude,Type,Second Type,Root Type
41.867763,-87.627286,Bus Station,Bus Station,Travel & Transport
41.924324,-87.716824,Liquor Store,Food & Drink Shop,Shop & Service
41.805712,-87.717495,Building,Building,Professional & Other Places
41.930491,-87.787485,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.953054,-87.761902,Spa / Massage,,
41.889602,-87.704967,High School,School,Professional & Other Places
41.928087,-87.705306,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.907099,-87.667492,Vietnamese Restaurant,Asian Restaurant,Food
41.670585,-87.699977,Cemetery,Cemetery,Outdoors & Recreation
41.928722,-87.653539,Burger Joint,Burger Joint,Food
41.886804,-87.624762,Cocktail Bar,Bar,Nightlife Spot
41.755660,-87.739117,Shoe Store,Clothing Store,Shop & Service
41.837321,-87.743248,American Restaurant,American Restaurant,Food
41.865534,-87.608800,Parking,Parking,Professional & Other Places
41.967103,-87.708610,Mexican Restaurant,Mexican Restaurant,Food
41.872731,-87.628690,Gym / Fitness Center,Athletics & Sports,Outdoors & Recreation
41.895398,-87.636276,Office,Office,Professional & Other Places
41.891036,-87.620771,Office,Office,Professional & Other Places
41.989926,-87.653180,Home (private),Home (private),Residence
41.791401,-87.589166,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.721547,-87.655647,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.705345,-87.701050,Cajun / Creole Restaurant,Cajun / Creole Restaurant,Food
41.932041,-87.707335,Restaurant,Restaurant,Food
41.896729,-87.630069,General College & University,General College & University,College & University
41.977370,-87.668519,Yoga Studio,Athletics & Sports,Outdoors & Recreation
41.918215,-87.652793,Bagel Shop,Bagel Shop,Food
41.885612,-87.624208,General Entertainment,General Entertainment,Arts & Entertainment
41.913275,-87.685471,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.881542,-87.630137,Building,Building,Professional & Other Places
41.961277,-87.713642,Fraternity House,Fraternity House,College & University
41.788010,-87.600315,College Arts Building,College Academic Building,College & University
41.892463,-87.618399,Post Office,Post Office,Professional & Other Places
41.878939,-87.657840,Government Building,Government Building,Professional & Other Places
41.955900,-87.644978,Bus Line,Bus Station,Travel & Transport
41.882152,-87.633923,Hot Dog Joint,Hot Dog Joint,Food
41.881356,-87.676689,Bus Line,Bus Station,Travel & Transport
41.940380,-87.653180,Home (private),Home (private),Residence
41.888997,-87.628257,Museum,Museum,Arts & Entertainment
41.884829,-87.620675,Gym,Athletics & Sports,Outdoors & Recreation
41.978703,-87.718334,Yoga Studio,Athletics & Sports,Outdoors & Recreation
41.780170,-87.642762,Chinese Restaurant,Asian Restaurant,Food
41.822581,-87.689850,Sandwich Place,Sandwich Place,Food
41.756683,-87.739155,Department Store,Department Store,Shop & Service
41.908932,-87.779840,Building,Building,Professional & Other Places
41.892496,-87.624117,Men's Store,Clothing Store,Shop & Service
41.883386,-87.629253,Event Space,Event Space,Professional & Other Places
41.884520,-87.623687,Train,Train Station,Travel & Transport
41.748290,-87.775053,Veterinarian,Medical Center,Professional & Other Places
41.715744,-87.782653,Clothing Store,Clothing Store,Shop & Service
41.875170,-87.660822,School,School,Professional & Other Places
41.884527,-87.624218,Hot Dog Joint,Hot Dog Joint,Food
41.888596,-87.643866,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.877727,-87.803219,Doctor's Office,Medical Center,Professional & Other Places
41.781927,-87.730135,Office,Office,Professional & Other Places
41.715929,-87.779815,Department Store,Department Store,Shop & Service
41.719512,-87.782602,Electronics Store,Electronics Store,Shop & Service
41.716781,-87.781641,Grocery Store,Food & Drink Shop,Shop & Service
41.909563,-87.763864,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.833105,-87.632257,Parking,Parking,Professional & Other Places
41.879168,-87.632532,Office,Office,Professional & Other Places
41.815060,-87.703195,Library,Library,Professional & Other Places
41.934433,-87.649406,Bar,Bar,Nightlife Spot
41.890000,-87.630291,French Restaurant,French Restaurant,Food
41.915099,-87.684732,Thai Restaurant,Asian Restaurant,Food
41.852047,-87.675423,Gas Station / Garage,,
41.920283,-87.678053,Art Gallery,Art Gallery,Arts & Entertainment
41.899594,-87.624249,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
41.758314,-87.614765,Bakery,Bakery,Food
41.897146,-87.643167,Office,Office,Professional & Other Places
41.840747,-87.633445,Home (private),Home (private),Residence
41.883022,-87.624507,Dentist's Office,Medical Center,Professional & Other Places
41.713237,-87.565541,Library,Library,Professional & Other Places
41.950493,-87.663045,Home (private),Home (private),Residence
41.797212,-87.587883,Hardware Store,Hardware Store,Shop & Service
41.722236,-87.572688,Hardware Store,Hardware Store,Shop & Service
41.792260,-87.794390,Hardware Store,Hardware Store,Shop & Service
41.910196,-87.676742,Theater,Performing Arts Venue,Arts & Entertainment
41.875336,-87.626257,College Communications Building,College Academic Building,College & University
41.950292,-87.653180,Home (private),Home (private),Residence
41.859571,-87.643709,Event Space,Event Space,Professional & Other Places
41.683389,-87.722187,Home (private),Home (private),Residence
41.794527,-87.632016,Gas Station / Garage,,
41.861652,-87.623920,Office,Office,Professional & Other Places
41.746021,-87.741661,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.869395,-87.656771,Pizza Place,Pizza Place,Food
41.793089,-87.737871,Train,Train Station,Travel & Transport
41.868757,-87.625712,Government Building,Government Building,Professional & Other Places
41.977773,-87.668753,New American Restaurant,American Restaurant,Food
41.870341,-87.625697,General Entertainment,General Entertainment,Arts & Entertainment
41.719425,-87.776116,Electronics Store,Electronics Store,Shop & Service
41.924608,-87.742084,Pizza Place,Pizza Place,Food
41.959171,-87.787993,College Library,College Library,College & University
41.902013,-87.686615,General Entertainment,General Entertainment,Arts & Entertainment
41.664952,-87.661790,Bank,Bank,Shop & Service
41.837144,-87.646289,Police Station,Government Building,Professional & Other Places
41.747418,-87.605082,Speakeasy,Bar,Nightlife Spot
41.860404,-87.623574,Home (private),Home (private),Residence
41.807887,-87.653641,Building,Building,Professional & Other Places
41.903265,-87.672027,Coffee Shop,Coffee Shop,Food
41.876836,-87.629488,Office,Office,Professional & Other Places
41.939526,-87.701570,Office,Office,Professional & Other Places
41.883773,-87.632186,Convenience Store,Convenience Store,Shop & Service
41.912555,-87.634816,Laundry Service,Laundry Service,Shop & Service
41.964588,-87.684907,Building,Building,Professional & Other Places
41.831217,-87.653180,Home (private),Home (private),Residence
41.938840,-87.736616,Gas Station / Garage,,
41.852396,-87.645735,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.997733,-87.687199,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.909003,-87.634798,Spa / Massage,,
41.679434,-87.702292,Baseball Field,Athletics & Sports,Outdoors & Recreation
41.816195,-87.701123,Mexican Restaurant,Mexican Restaurant,Food
41.973258,-87.659233,Vietnamese Restaurant,Asian Restaurant,Food
41.722406,-87.738083,College Rec Center,College Rec Center,College & University
41.940380,-87.653180,Home (private),Home (private),Residence
41.898716,-87.629761,Building,Building,Professional & Other Places
41.762030,-87.800583,Dive Bar,Bar,Nightlife Spot
41.704665,-87.658155,Church,Spiritual Center,Professional & Other Places
41.773184,-87.722590,Neighborhood,States & Municipalities,Outdoors & Recreation
41.815346,-87.603983,Gym,Athletics & Sports,Outdoors & Recreation
41.788328,-87.741632,Airport Terminal,Airport,Travel & Transport
41.910406,-87.676405,Tattoo Parlor,Tattoo Parlor,Shop & Service
41.808820,-87.620050,Church,Spiritual Center,Professional & Other Places
41.971303,-87.712336,Home (private),Home (private),Residence
41.910034,-87.721920,Caribbean Restaurant,Caribbean Restaurant,Food
41.716685,-87.683816,Department Store,Department Store,Shop & Service
41.891448,-87.647767,Bus Station,Bus Station,Travel & Transport
41.764597,-87.684046,Coworking Space,Office,Professional & Other Places
41.872267,-87.648139,Donut Shop,Donut Shop,Food
41.671472,-87.739230,Sandwich Place,Sandwich Place,Food
41.799683,-87.591267,Bank,Bank,Shop & Service
41.688902,-87.641860,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.925206,-87.665982,Bar,Bar,Nightlife Spot
41.875674,-87.624647,Bar,Bar,Nightlife Spot
41.765860,-87.625143,Bus Line,Bus Station,Travel & Transport
41.825458,-87.649088,Office,Office,Professional & Other Places
41.725463,-87.600764,Factory,Factory,Professional & Other Places
41.808367,-87.698050,Liquor Store,Food & Drink Shop,Shop & Service
41.871714,-87.648105,Bowling Alley,Bowling Alley,Arts & Entertainment
41.759312,-87.571083,Bus Line,Bus Station,Travel & Transport
41.893482,-87.622887,Hotel,Hotel,Travel & Transport
41.795307,-87.581249,College Residence Hall,College Residence Hall,College & University
41.760921,-87.624526,Grocery Store,Food & Drink Shop,Shop & Service
41.878072,-87.630956,Salad Place,Salad Place,Food
41.709908,-87.779798,Kids Store,Clothing Store,Shop & Service
41.719533,-87.781274,Road,Road,Travel & Transport
41.843333,-87.783613,Automotive Shop,Automotive Shop,Shop & Service
41.667502,-87.709788,Park,Park,Outdoors & Recreation
41.953998,-87.703398,Bar,Bar,Nightlife Spot
41.808563,-87.672082,Liquor Store,Food & Drink Shop,Shop & Service
41.660115,-87.589914,Road,Road,Travel & Transport
41.750335,-87.800100,Liquor Store,Food & Drink Shop,Shop & Service
41.897937,-87.626915,French Restaurant,French Restaurant,Food
41.994154,-87.711597,Mall,,
41.919988,-87.641722,Coffee Shop,Coffee Shop,Food
41.932430,-87.751729,Home (private),Home (private),Residence
41.955856,-87.808253,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.879243,-87.648500,Spa / Massage,,
41.969229,-87.728624,Pizza Place,Pizza Place,Food
41.776064,-87.702898,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
41.887215,-87.619667,Gym / Fitness Center,Athletics & Sports,Outdoors & Recreation
41.803191,-87.762834,Furniture / Home Store,Furniture / Home Store,Shop & Service
41.887872,-87.802415,Bakery,Bakery,Food
41.719248,-87.740378,Ice Cream Shop,Dessert Shop,Food
41.672428,-87.721103,Deli / Bodega,Deli / Bodega,Food
41.881605,-87.661187,Coffee Shop,Coffee Shop,Food
41.888815,-87.625519,Office,Office,Professional & Other Places
41.830187,-87.675061,Gas Station / Garage,,
41.765811,-87.589214,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
41.840905,-87.686092,Trade School,Trade School,College & University
41.897659,-87.624208,Miscellaneous Shop,Miscellaneous Shop,Shop & Service
41.720790,-87.753294,Police Station,Government Building,Professional & Other Places
41.876031,-87.624574,College Library,College Library,College & University
41.873899,-87.633341,Gym,Athletics & Sports,Outdoors & Recreation
41.880109,-87.779617,Government Building,Government Building,Professional & Other Places
41.961197,-87.702482,Home (private),Home (private),Residence
41.878362,-87.627047,College Academic Building,College Academic Building,College & University
41.744036,-87.605478,Coworking Space,Office,Professional & Other Places
41.893176,-87.765170,Bus Line,Bus Station,Travel & Transport
41.884623,-87.623999,Train,Train Station,Travel & Transport
41.833416,-87.803292,Automotive Shop,Automotive Shop,Shop & Service
41.771802,-87.801091,Office,Office,Professional & Other Places
41.948425,-87.747252,Martial Arts Dojo,Athletics & Sports,Outdoors & Recreation
41.944616,-87.642936,School,School,Professional & Other Places
41.883878,-87.644882,Gym,Athletics & Sports,Outdoors & Recreation
41.795281,-87.587965,Bus Line,Bus Station,Travel & Transport
41.857823,-87.661708,Sandwich Place,Sandwich Place,Food
41.965345,-87.653131,Caf,,
41.889963,-87.626460,Event Space,Event Space,Professional & Other Places
41.894586,-87.636324,Office,Office,Professional & Other Places
41.776529,-87.722998,Bank,Bank,Shop & Service
41.880257,-87.623574,Home (private),Home (private),Residence
41.924270,-87.736814,Gas Station / Garage,,
41.880326,-87.636826,Coworking Space,Office,Professional & Other Places
41.872711,-87.647537,College Lab,College Lab,College & University
41.790349,-87.581082,Movie Theater,Movie Theater,Arts & Entertainment
41.970644,-87.687747,Event Space,Event Space,Professional & Other Places
41.870535,-87.633445,Home (private),Home (private),Residence
41.891235,-87.646511,Martial Arts Dojo,Athletics & Sports,Outdoors & Recreation
41.877026,-87.629240,Convenience Store,Convenience Store,Shop & Service
41.735285,-87.756476,Medical Center,Medical Center,Professional & Other Places
41.802401,-87.586484,Thrift / Vintage Store,Thrift / Vintage Store,Shop & Service
41.990914,-87.679726,Liquor Store,Food & Drink Shop,Shop & Service
41.882598,-87.622318,Music Venue,Music Venue,Arts & Entertainment
41.843346,-87.782507,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.945543,-87.667036,Arcade,Arcade,Arts & Entertainment
41.954280,-87.654690,Mediterranean Restaurant,Mediterranean Restaurant,Food
41.681863,-87.657745,Gas Station / Garage,,
41.730773,-87.603826,Home (private),Home (private),Residence
41.705346,-87.739483,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.854245,-87.677514,Garden,Garden,Outdoors & Recreation
41.890181,-87.623574,Home (private),Home (private),Residence
41.692164,-87.680946,Drugstore / Pharmacy,,
41.908627,-87.743300,Women's Store,Clothing Store,Shop & Service
41.853211,-87.677314,Building,Building,Professional & Other Places
41.896351,-87.668427,Mexican Restaurant,Mexican Restaurant,Food
41.692299,-87.721098,Bar,Bar,Nightlife Spot
41.821127,-87.786791,City Hall,Government Building,Professional & Other Places
41.960863,-87.683285,Gym / Fitness Center,Athletics & Sports,Outdoors & Recreation
41.963263,-87.671422,Church,Spiritual Center,Professional & Other Places
41.866999,-87.646111,Church,Spiritual Center,Professional & Other Places
41.686333,-87.666428,Church,Spiritual Center,Professional & Other Places
41.895977,-87.689836,Neighborhood,States & Municipalities,Outdoors & Recreation
41.736423,-87.627751,Pizza Place,Pizza Place,Food
41.835729,-87.795764,Middle School,School,Professional & Other Places
41.905799,-87.832552,General College & University,General College & University,College & University
41.844049,-87.732804,Paper / Office Supplies Store,Paper / Office Supplies Store,Shop & Service
41.947353,-87.654555,Event Space,Event Space,Professional & Other Places
41.892590,-87.637575,Sculpture Garden,Sculpture Garden,Outdoors & Recreation
41.677888,-87.643100,Library,Library,Professional & Other Places
41.682893,-87.643654,Nail Salon,Nail Salon,Shop & Service
41.721235,-87.668545,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.888627,-87.793022,Spa / Massage,,
41.664373,-87.680122,Asian Restaurant,Asian Restaurant,Food
41.709769,-87.619908,Neighborhood,States & Municipalities,Outdoors & Recreation
41.904799,-87.737954,Building,Building,Professional & Other Places
41.980305,-87.654705,Gym / Fitness Center,Athletics & Sports,Outdoors & Recreation
41.895413,-87.638041,Speakeasy,Bar,Nightlife Spot
